sentence_id,domain_category,english_text,sesotho_text
22,HIV,A normal CD4 count is between 500 and 1500 cells per cubic millimetre.,Palo e tloaelehileng ea CD4 e lipakeng tsa lisele tse 500 le 1500 khubiki milimitara ka 'ngoe (cells per cubic millimetre).
23,HIV,A CD4 count below 200 means your immune system is severely weakened.,Palo ea CD4 e ka tlase ho lisele tse 200 e bolela hore sesole sa mmele sa hau se fokola haholo.
24,HIV,Your CD4 count should be checked regularly when you start ART.,Palo ea lisele tsa hau tsa CD4 e lokela ho hlahlojoa kamehla ka mor'a hore u qale phekolo ea lithibela-mafofore (ART).
25,HIV,A rising CD4 count means your immune system is recovering on ART.,Palo e ntseng e phahama ea CD4 e bolela hore sesole sa mmele sa hau se ntse se hlaphoheloa ka lebaka la phekolo ea lithibela-mafofore (ART).
26,HIV,Viral load testing measures how much HIV is in your blood.,Tlhahlobo ea bongata ba kokwanahloko (viral load testing) e lekanya hore na ho na le HIV e kae maling a hau.
27,HIV,A viral load below 200 copies per millilitre is considered suppressed.,Bongata ba kokwanahloko bo ka tlase ho likopi tse 200 mililitara ka 'ngoe (200 copies per millilitre) bo nkoa bo hatelitsoe kapa bo le tlas'a taolo (suppressed).
28,HIV,Viral load should be tested six months after starting ART.,Bongata ba kokwanahloko (viral load) bo lokela ho hlahlojoa likhoeli tse tšeletseng ka mor'a hore u qale phekolo ea lithibela-mafofore (ART).
29,HIV,A high viral load means the virus is not well controlled.,Bongata bo phahameng ba kokwanahloko (high viral load) bo bolela hore vaerase ha ea laoleha hantle.
30,HIV,Regular monitoring helps your doctor know if your ART is working.,Tlhahlobo ea madi ea ho beha leihlo lebelo la HIV (HIV monitoring) hangata e etsoa kamora likhoeli tse ling le tse ling tse tharo ho isa ho tse tšeletseng.
31,HIV,Blood tests for HIV monitoring are usually done every three to six months.,Tlhahlobo ea madi ea ho beha leihlo lebelo la HIV (HIV monitoring) hangata e etsoa kamora likhoeli tse ling le tse ling tse tharo ho isa ho tse tšeletseng.
32,HIV,Keep all your laboratory appointments even if you feel well.,Boloka lipehelo (appointments) tsohle tsa hau tsa laboratoring leha u ikutloa u phetse hantle.
33,HIV,Ask your healthcare provider to explain your test results to you.,Kōpa mofani oa hau oa litšebeletso tsa bophelo (healthcare provider) ho u hlalosetsa liphetho tsa hau tsa tlhahlobo.
34,HIV,A falling CD4 count may mean your treatment needs to be changed.,Palo e ntseng e theoha ea CD4 e ka bolela hore phekolo ea hau e hloka ho fetoloa.
35,HIV,Viral load testing is the best way to know if ART is working.,Tlhahlobo ea bongata ba kokwanahloko (viral load testing) ke tsela e molemohali ea ho tseba hore na phekolo ea lithibela-mafofore (ART) e ntse e sebetsa hantle.
36,HIV,Some HIV medicines can cause nausea especially when you first start taking them.,"Meriana e meng ea HIV e ka baka ho nyekeloa ke pelo (nausea), haholo-holo ha u qala ho e nka."
37,HIV,Taking ART with food can help reduce nausea.,Ho nka phekolo ea lithibela-mafofore (ART) le lijo ho ka thusa ho fokotsa ho nyekeloa ke pelo (nausea).
38,HIV,Some ART medicines can cause dizziness or headache in the first few weeks.,Meriana e meng ea ART e ka baka ho tsekela kapa ho tšoaroa ke hlooho (dizziness or headache) libekeng tse seng kae tsa pele.
39,HIV,Tell your doctor immediately if you develop a severe rash after starting ART.,Prisang mofani oa hau oa bophelo kapa ngaka kapele-pele haeba u e-ba le lekhopho le matla (severe rash) ka mor'a ho qala phekolo ea lithibela-mafofore (ART).
40,HIV,Some HIV medicines can affect your liver and regular liver tests may be needed.,"Meriana e meng ea HIV e ka ama sebete sa hau, 'me ho ka hlokahala hore u etse litlhahlobo tsa kamehla tsa sebete (regular liver tests)."
41,HIV,Fatigue is a common side effect when starting ART and usually improves over time.,"Mokhathala (fatigue) ke phello e tloaelehileng ea lehlakore ha u qala phekolo ea lithibela-mafofore (ART), 'me hangata o ntlafala ha nako e ntse e ea."
42,HIV,Some ART medicines can cause vivid dreams or difficulty sleeping.,Meriana e meng ea ART e ka baka litoro tse hlakileng haholo kapa bothata ba ho robala (vivid dreams or difficulty sleeping).
43,HIV,Report any unusual symptoms to your healthcare provider as soon as possible.,Tlaleha matšoao afe kapa afe a sa tloaelehang ho mofani oa hau oa litšebeletso tsa bophelo (healthcare provider) kapele kamoo ho ka khonehang.
44,HIV,Do not stop taking your ART without speaking to your doctor even if you have side effects.,"U se ke ua tlohela ho nka phekolo ea hau ea lithibela-mafofore (ART) ntle le ho bua le ngaka ea hau, leha eba u e-na le liphello tsa lehlakore (side effects)."
45,HIV,Most side effects of ART improve after the first few weeks of treatment.,Liphello tse ngata tsa lehlakore tsa ART lia ntlafala ka mor'a libeke tse seng kae tsa pele tsa phekolo.
46,HIV,Some HIV medicines can cause changes in body fat distribution.,Meriana e meng ea HIV e ka baka liphetoho tseleng eo mafura a mmele a ikarolang ka eona (changes in body fat distribution).
47,HIV,Long-term ART use can affect bone density and your doctor may recommend calcium supplements.,"Tšebeliso ea nako e telele ea ART e ka ama boima ba masapo (bone density), 'me ngaka ea hau e ka khothaletsa hore u nke li-supplement tsa k'halsiamo (calcium supplements)."
48,HIV,Some ART medicines can affect kidney function and regular kidney tests may be needed.,"Meriana e meng ea ART e ka ama tšebetso ea liphio (kidney function), 'me ho ka hlokahala hore u etse litlhahlobo tsa kamehla tsa liphio (regular kidney tests)."
49,HIV,Peripheral neuropathy causing numbness or tingling in the hands and feet can be a side effect of some HIV medicines.,Bohloko ba methapo ea kutlo (peripheral neuropathy) bo bakang ho shoa litho kapa ho hlohlona matsohong le maotong (numbness or tingling in the hands and feet) e ka ba phello ea lehlakore ea meriana e meng ea HIV.
50,HIV,Your doctor can switch your ART regimen if side effects are affecting your quality of life.,Ngaka ea hau e ka fetola mofuta oa phekolo ea hau ea lithibela-mafofore (ART regimen) haeba liphello tsa lehlakore li ama boleng ba bophelo ba hau.
51,HIV,HIV can develop resistance to medicines if doses are missed regularly.,Sefanjana sa HIV se ka ba le manganga khahlanong le meriana (develop resistance) haeba u lula u tlola kapa u fetwa ke nako ea ho e nka khafetsa.
52,HIV,Drug-resistant HIV is harder to treat and may require different medicines.,"Sefanjana sa HIV se seng le manganga khahlanong le meriana (drug-resistant HIV) se thata le ho feta ho se phekola, 'me se ka hloka meriana e fapaneng."
53,HIV,A resistance test can show which HIV medicines will still work for you.,Tlhahlobo ea manganga a tšusumetso ea meriana (resistance test) e ka bontša hore na ke meriana efe ea HIV e tla tsoela pele ho u berekela.
54,HIV,Taking your ART correctly every day is the best way to prevent drug resistance.,Ho nka phekolo ea hau ea lithibela-mafofore (ART) ka nepo letsatsi le leng le le leng ke tsela e molemohali ea ho thibela manganga a tšusumetso ea meriana (prevent drug resistance).
55,HIV,If your viral load remains high on ART your doctor may test for drug resistance.,"Haeba boemo ba vaerase maling a hau (viral load) bo lula bo phahame leha u le ho ART, ngaka ea hau e ka etsa tlhahlobo ea manganga a tšusumetso ea meriana (drug resistance test)."
56,HIV,Second-line ART is used when the first regimen stops working.,Phekolo ea bobeli ea lithibela-mafofore (second-line ART) e sebelisoa ha mofuta oa pele oa phekolo (first regimen) o khaotsa ho bereka.
57,HIV,Third-line ART is reserved for people with resistance to multiple HIV medicines.,Phekolo ea boraro ea lithibela-mafofore (third-line ART) e bolokeloa batho ba nang le manganga khahlanong le meriana e mengata ea HIV (resistance to multiple HIV medicines).
58,HIV,Sharing HIV medicines with others can lead to drug resistance.,Ho abelana meriana ea HIV le batho ba bang ho ka baka hore sefanjana se be le manganga khahlanong le meriana (drug resistance).
59,HIV,Alcohol and drug use can make it harder to take ART consistently.,Tšebeliso ea joala le lithethefatsi e ka etsa hore ho be thata le ho feta ho nka phekolo ea hau ea lithibela-mafofore (ART) ka linako tsohle le ka tsela e nepahetseng (take ART consistently).
60,HIV,Mental health problems can make it difficult to adhere to ART.,Mathata a bophelo ba kelello (mental health problems) a ka etsa hore ho be thata ho khomarela le ho nka phekolo ea hau ea lithibela-mafofore ka nepo (adhere to ART).
61,HIV,Children living with HIV need ART in doses appropriate for their age and weight.,Bana ba phelang le HIV ba hloka phekolo ea lithibela-mafofore (ART) ka litekanyetso tse nepahetseng bakeng sa lilemo le boima ba bona ba mmele (appropriate for their age and weight).
62,HIV,Adolescents living with HIV face unique challenges in staying on treatment.,Bacha ba phelang le HIV ba tobana le liatleho le mathata a ikhethang (unique challenges) tabeng ea ho lula ba le phekong le ho nka meriana ea bona khafetsa (staying on treatment).
63,HIV,Older adults living with HIV may need extra monitoring for other health conditions.,Batho ba hotseng ba phelang le HIV ba ka hloka tlhahlobo le tlhokomelo e eketsehileng (extra monitoring) bakeng sa maemo a mang a bophelo kapa mafu a mang.
64,HIV,Pregnant women on ART should continue their treatment throughout pregnancy and breastfeeding.,Bo-mme ba bakhachane ba leng ho phekolo ea lithibela-mafofore (ART) ba lokela ho tsoela pele ka meriana ea bona nakong eohle ea bokhachane le ha ba tsoela pele ho nyantša.
65,HIV,HIV-positive mothers on ART can breastfeed safely if they maintain an undetectable viral load.,Bo-mme ba phelang le HIV ba leng ho phekolo ea lithibela-mafofore (ART) ba ka nyantša ka mokhoa o nang le tšireletseho (breastfeed safely) haeba ba lula ba e-na le boemo ba vaerase bo ke keng ba bonahala maling (maintain an undetectable viral load).
66,HIV,People who inject drugs living with HIV should receive ART alongside addiction treatment.,Batho ba hlabang ka lithethefatsi (people who inject drugs) ba phelang le HIV ba lokela ho fumana phekolo ea lithibela-mafofore (ART) mmoho le phekolo ea ho tlohela bokhoba ba lino le lithethefatsi (addiction treatment).
67,HIV,Sex workers living with HIV have the same right to ART as all other people.,Batho ba rekisang ka mmele ba phelang le HIV ba na le tokelo e tšoanang ea ho fumana phekolo ea lithibela-mafofore (ART) joaloka batho ba bang bohle.
68,HIV,Prisoners living with HIV must have access to ART while in detention.,Batšoaruoa ba phelang le HIV ba lokela ho ba le monyetla oa ho fumana phekolo ea lithibela-mafofore (ART) ka hara literonko nakong eo ba tšoeroeng (while in detention).
69,HIV,Transgender people living with HIV should receive ART and gender-affirming care together.,Batho ba fetotseng bong (transgender people) ba phelang le HIV ba lokela ho fumana phekolo ea lithibela-mafofore (ART) mmoho le tlhokomelo e tiisang bong ba bona (gender-affirming care).
70,HIV,People with TB and HIV should start TB treatment first and then begin ART as soon as possible.,"Batho ba nang le lefuba (TB) le HIV ba lokela ho qala ka phekolo ea lefuba pele, ebe ba qala phekolo ea lithibela-mafofore (ART) kapele kamoo ho ka khonehang (as soon as possible)."
71,HIV,Opportunistic infections take advantage of a weakened immune system in people with HIV.,Mafu a tlatsetso (opportunistic infections) a nka monyetla ka bofokoli ba masole a mmele (weakened immune system) ho batho ba phelang le HIV.
72,HIV,Pneumocystis pneumonia is a serious lung infection that can occur in people with low CD4 counts.,Lefu la matšofong la Pneumocystis pneumonia ke tšoaetso e mpe haholo ea matšofong e ka hlahang ho batho ba nang le lipalo tse tlase tsa masole a mmele a CD4 (low CD4 counts).
73,HIV,Cotrimoxazole prophylaxis prevents certain infections in people with low CD4 counts.,Tšebeliso ea moriana oa Cotrimoxazole e le tšireletso (Cotrimoxazole prophylaxis) e thibela lits'oetso tse itseng ho batho ba nang le lipalo tse tlase tsa masole a mmele a CD4 (low CD4 counts).
74,HIV,Cryptococcal meningitis is a life-threatening fungal infection that affects people with advanced HIV.,Cryptococcal meningitis ke tšoaetso e kotsi haholo ea fungal e behang bophelo kotsing (life-threatening fungal infection) e amang batho ba nang le boemo bo tsoetseng pele ba HIV (advanced HIV).
75,HIV,Toxoplasmosis can cause brain disease in people with severely weakened immune systems.,Toxoplasmosis e ka baka lefu la boko (brain disease) ho batho ba nang le masole a mmele a fokolang haholo (severely weakened immune systems).
76,HIV,Candidiasis or thrush is a common fungal infection in people living with HIV.,Candidiasis kapa molomo o mofubelu (thrush) ke tšoaetso e tloaelehileng ea fungal (common fungal infection) ho batho ba phelang le HIV.
77,HIV,Cytomegalovirus can cause blindness in people with very low CD4 counts.,Cytomegalovirus e ka baka bofofu (blindness) ho batho ba nang le lipalo tse tlase haholo tsa masole a mmele a CD4 (very low CD4 counts).
78,HIV,Kaposi sarcoma is a cancer that can develop in people with advanced HIV disease.,Kaposi sarcoma ke kankere e ka hlahang ho batho ba nang le boemo bo tsoetseng pele ba lefu la HIV (advanced HIV disease).
79,HIV,ART prevents opportunistic infections by restoring the immune system.,Phekolo ea lithibela-mafofore (ART) e thibela mafu a tlatsetso (opportunistic infections) ka ho tsosolosa le ho matlafatsa masole a mmele (restoring the immune system).
80,HIV,People with HIV should receive vaccinations to prevent certain opportunistic infections.,Batho ba phelang le HIV ba lokela ho fumana liente (vaccinations) ho thibela mafu a itseng a tlatsetso (certain opportunistic infections)
81,HIV,Good nutrition supports the immune system and helps ART work effectively.,Phepo e ntle ea ’mele e tšehetsa masole a ’mele (immune system) hape e thusa hore phekolo ea lithibela-mafofore (ART) e sebetse ka mokhoa o nang le katleho.
82,HIV,People living with HIV should eat a balanced diet rich in fruits and vegetables.,Batho ba phelang le HIV ba lokela ho ja lijo tse nang le phepo e leka-lekaneng (balanced diet) tse nang le litholoana le meroho e mengata.
83,HIV,Protein-rich foods help repair body tissues and support immune function in people with HIV.,Lijo tse nang le protheine e ngata (protein-rich foods) li baka hore mmele o khone ho lokisa lisele tse senyehileng (repair body tissues) hape li tšehetsa tšebetso ea masole a mmele (immune function) ho batho ba phelang le HIV.
84,HIV,Avoid eating raw or undercooked food if your immune system is weakened by HIV.,Qoba ho ja lijo tse sa butsoang hantle kapa tse tala (raw or undercooked food) haeba masole a hau a ’mele a fokolitsoe ke HIV (weakened immune system).
85,HIV,Drink only safe clean water to avoid waterborne infections.,Inua feela metsi a bolokehileng le a hloekileng (safe clean water) ho qoba lits'oetso tse tsamaisang ka metsi (waterborne infections).
86,HIV,Alcohol can interfere with ART and weaken your immune system.,Joala bo ka kena-kenana le phekolo ea lithibela-mafofore (ART) hape bo ka fokolisa masole a hau a ’mele (weaken your immune system).
87,HIV,Smoking increases the risk of lung infections and cancers in people living with HIV.,Ho tsuba ho eketsa kotsi ea lits'oetso tsa matšoafo (lung infections) le likankere (cancers) ho batho ba phelang le HIV.
88,HIV,Regular exercise can improve energy levels and mental health in people living with HIV.,Ho ikoetlisa kamehla (regular exercise) ho ka ntlafatsa maemo a matla (energy levels) le bophelo bo botle ba kelello (mental health) ho batho ba phelang le HIV.
89,HIV,Adequate sleep helps the immune system function properly.,Boroko bo lekaneng bo thusa masole a ’mele (immune system) hore a sebetse ka mokhoa o nepahetseng (function properly).
90,HIV,Stress management is important for people living with HIV.,Stress management is very important for people living with HIV.
91,HIV,HIV stigma can prevent people from getting tested and starting treatment.,Khethollo e amanang le HIV (HIV stigma) e ka thibela batho ho e-ea ho hlahlojoa (getting tested) le ho qala phekolo (starting treatment).
92,HIV,People living with HIV deserve to be treated with dignity and respect.,Batho ba phelang le HIV ba lokela ho tšoaroa ka seriti le tlhompho (dignity and respect).
93,HIV,Discrimination against people living with HIV is a violation of human rights.,Khethollo khahlanong le batho ba phelang le HIV ke tlolo ea litokelo tsa botho (violation of human rights).
94,HIV,Disclosing your HIV status to a trusted person can provide emotional support.,Ho bolella motho eo u mo tšepang ka boemo ba hau ba HIV ho ka u fa tšehetso e matla ea maikutlo.
95,HIV,You are not required by law to disclose your HIV status to your employer.,Ha u tlamelloe ke molao ho bolella mookameli oa hau oa mosebetsi ka boemo ba hau ba HIV.
96,HIV,Support groups for people living with HIV can help reduce feelings of isolation.,Lihlopha tsa tšehetso bakeng sa batho ba phelang le HIV li ka thusa ho fokotsa maikutlo a ho ikutloa u le mong.
97,HIV,Counselling can help people living with HIV cope with emotional challenges.,Therollo ea maikutlo e ka bophelo e ka thusa batho ba phelang le HIV ho mamella le ho hlola mathata a maikutlo.
98,HIV,Children should be told about their HIV status in an age-appropriate way.,Bana ba lokela ho bolelloa ka boemo ba bona ba HIV ka mokhoa o lumellanang le lilemo tsa bona.
99,HIV,Community health workers play an important role in supporting people on ART.,Basebeletsi ba bophelo bo botle ba sechaba ba na le karolo e bohlokoa haholo eo ba e bapalang ho tšehetsa batho ba ntseng ba nka liphekolo tsa ART.
100,HIV,Peer support from other people living with HIV can improve treatment adherence.,Tšehetso e tsoang ho batho ba bang ba phelang le HIV e ka thusa ho ntlafatsa mokhoa oa ho nka meriana ka nepo.
101,HIV,Using a condom correctly every time you have sex reduces the risk of HIV transmission.,Ho sebelisa khondomo ka nepo nako le nako ha u kopanela liphate ho fokotsa kotsi ea ho fetisa HIV.
102,HIV,Pre-exposure prophylaxis is a daily medicine that prevents HIV in people at high risk.,Pre-exposure prophylaxis (PrEP) ke moriana o nkoang letsatsi le letsatsi o thibelang HIV ho batho ba kotsing e phahameng ea ho tšoaetsoa.
103,HIV,Post-exposure prophylaxis must be started within 72 hours of a possible HIV exposure.,Post-exposure prophylaxis (PEP) e lokela ho qaloa ka hare ho lihora tse 72 ka mor'a hore motho a ka ba a pepesitsoe kotsing ea HIV.
104,HIV,"HIV cannot be transmitted through hugging, shaking hands, or sharing food.","HIV e ke ke ea phetisoa ka ho kopa, ho tšoarana ka matsoho kapa ho abelana lijo."
105,HIV,"HIV is transmitted through blood, breast milk, semen, and vaginal fluids.","HIV e fetisoa ka mali, lebese la letsoele, marere a banna, le lino-mapholi tsa botšehali."
106,HIV,Needle exchange programmes reduce HIV transmission among people who inject drugs.,Mananeo a ho fapanyetsana linale a fokotsa phetiso ea HIV har'a batho ba itlhahisang meriana kapa lithethefatsi ka linale.
107,HIV,Voluntary medical male circumcision reduces the risk of HIV in men.,Ho circumcision kapa ho koba banna ka boithatelo ho fokotsa kotsi ea ho tšoaetsoa ke HIV ho banna.
108,HIV,Blood donations are screened for HIV to protect recipients.,Mali a fanoang a hlahlobeloa HIV ho sireletsa batho ba a amohelang.
109,HIV,Knowing your HIV status is the first step in protecting yourself and others.,Ho tseba boemo ba hau ba HIV ke mohato oa pele oa ho itšireletsa le ho sireletsa ba bang.
110,HIV,HIV testing should be offered routinely at all health facilities.,Liteko tsa HIV li lokela ho fanoa kamehla litsing tsohle tsa bophelo bo botle.
111,HIV,Prevention of mother-to-child transmission programmes save thousands of babies from HIV every year.,Mananeo a ho thibela phetiso ea HIV ho tloha ho 'm'e ho ea ho ngoana a pholosa masea a likete selemo le selemo.
112,HIV,All pregnant women should be tested for HIV at their first antenatal visit.,Basali bohle ba bakhachane ba lokela ho hlahlobeloa HIV leetong la bona la pele la ho ea kliniki.
113,HIV,HIV-positive pregnant women must start ART immediately to protect their baby.,Basali ba bakhachane ba phelang le HIV ba lokela ho qala ART hang-hang ho sireletsa masea a bona.
114,HIV,Without treatment the risk of a mother passing HIV to her baby is up to 45 percent.,"Kantle le kalafo, kotsi ea hore 'm'e a fetisetse HIV ho ngoana oa hae e ka ba ho fihla ho liperesente tse 45 (45%)."
115,HIV,With effective ART the risk of mother-to-child HIV transmission can be reduced to less than one percent.,"Ka kalafo e sebetsang ea ART, kotsi ea hore 'm'e a fetisetse HIV ho ngoana oa hae e ka fokotsoa ho ba ka tlase ho liperesente tse le 'ngoe (1%)."
116,HIV,Babies born to HIV-positive mothers should receive nevirapine syrup after birth.,Masea a hlahileng ho bo-'m'e ba phelang le HIV ba lokela ho fuoa sirapo ea nevirapine ka mor'a ho tsoaloa.
117,HIV,All babies born to HIV-positive mothers should be tested for HIV at six weeks of age.,Masea ohle a hlahileng ho bo-'m'e ba phelang le HIV ba lokela ho hlahlobeloa HIV ha ba le libeke tse tšeletseng.
118,HIV,HIV-positive mothers should continue ART after delivery to protect their own health.,Bo-'m'e ba phelang le HIV ba lokela ho tsoela pele ka ART ka mor'a ho beleha ho sireletsa bophelo ba bona.
119,HIV,Formula feeding is an alternative for HIV-positive mothers who cannot safely breastfeed.,Ho fepa masea ka lebese la moroetsana (formula) ke khetho e 'ngoe bakeng sa bo-'m'e ba phelang le HIV ba sa khoneng ho anyesa ka mokhoa o bolokehileng.
120,HIV,Mixed feeding of breast milk and formula increases the risk of HIV transmission to the baby.,Ho fepa ngoana ka ho kopanya lebese la 'm'e le la moroetsana (formula) ho eketsa kotsi ea ho fetisetsa HIV ho ngoana.
121,HIV,TB is the leading cause of death among people living with HIV worldwide.,Lefuba (TB) ke lona le bakang mafu a mangata ka ho fetisisa har'a batho ba phelang le HIV lefatšeng ka bophara.
122,HIV,People living with HIV are twenty times more likely to develop active TB.,Batho ba phelang le HIV ba na le monyetla o phahameng ka makhetlo a mashome a mabeli (20) oa ho tšoaroa ke lefu la lefuba le tšoaetsanang (active TB).
123,HIV,All people living with HIV should be screened for TB at every clinic visit.,Batho bohle ba phelang le HIV ba lokela ho hlahlobeloa lefuba (TB) leetong le leng le le leng la bona la ho ea kliniki.
124,HIV,TB preventive therapy should be given to all people living with HIV who do not have active TB.,Kalafo e thibelang lefuba (TB preventive therapy) e lokela ho fuoa batho bohle ba phelang le HIV ba se nang lefu la lefuba le tšoaetsanang (active TB).
125,HIV,HIV-positive people with TB must take both TB medicines and ART at the same time.,Batho ba phelang le HIV ba nang le lefuba (TB) ba lokela ho nka meriana ea TB le ea ART ka nako e le 'ngoe.
126,HIV,Drug interactions between TB medicines and ART must be carefully managed.,Likamano pakeng tsa meriana ea lefuba (TB) le ea ART li lokela ho tsamaisoa ka hloko e kholo ho qoba lits'enyehelo kapa ho fokotsa matla a tsona.
127,HIV,Rifampicin used in TB treatment can reduce the effectiveness of some ART medicines.,Rifampicin e sebelisoang kalafong ea lefuba (TB) e ka fokotsa matla a meriana e meng ea ART.
128,HIV,Immune reconstitution inflammatory syndrome can occur when ART is started in people with TB.,Lebitso la lefu la ho ruruha ha mmele ha o qala ART (Immune reconstitution inflammatory syndrome - IRIS) le ka hlaha ha motho ea nang le lefuba (TB) a qala kalafo ea ART.
129,HIV,People with HIV and TB need close monitoring and regular clinic visits.,Batho ba phelang le HIV le lefu la lefuba (TB) ba hloka tlhokomelo e haufi le ho etela kliniki kamehla.
130,HIV,Treating both HIV and TB together saves lives and reduces transmission of both diseases.,Ho phekola HIV le lefu la lefuba (TB) ka nako e le 'ngoe ho pholosa bophelo mme ho fokotsa ho tšoaetsana ha mafu ana ka bobeli.
131,HIV,HIV testing is confidential and your results cannot be shared without your consent.,Tlhahlobo ea HIV ke ntho ea sephiri mme liphetho tsa hau li ke ke tsa arolelanoa le batho ba bang ntle le tumello ea hau.
132,HIV,Rapid HIV tests can give results within 20 minutes.,Litlhahlobo tse potlakileng tsa HIV (rapid HIV tests) li ka fana ka liphetho ka tlase ho metsotso e mashome a mabeli (20).
133,HIV,A positive HIV test result should always be confirmed with a second test.,Liphetho tse bontšang hore u na le HIV (positive HIV test result) li lokela ho netefatsoa ka tlhahlobo ea bobeli kamehla.
134,HIV,HIV self-testing kits allow people to test themselves in private.,Lisebelisoa tsa ho itlhahloba HIV (HIV self-testing kits) li lumella batho ho itlhahloba ba le boeena le lekunutung.
135,HIV,A negative HIV test result means you did not have HIV at the time of testing.,Liphetho tse bontšang hore ha u na HIV (negative HIV test result) li bolela hore u ne u se na HIV ka nako eo u neng u hlahlobjoa ka eona.
136,HIV,The window period is the time between HIV infection and when a test can detect the virus.,Nako ea fensetere (window period) ke nako e pakeng tsa ha motho a tšoaetsoa ke HIV le nako eo tlhahlobo e khonang ho lemoha vaerase eo ka mmele.
137,HIV,Testing again after the window period gives a more accurate result.,Ho ikemisetsa ho hlahlobjoa hape ka mor'a hore nako ea fensetere (window period) e fete ho fana ka liphetho tse nepahetseng le ho feta.
138,HIV,Couples should test for HIV together to support each other.,Banyalani kapa baratani ba lokela ho hlahlobeloa HIV hammoho ho tšehetsana le ho ba matla mmoho.
