sentence_id,domain_category,english_text,sesotho_text
2864,Symptoms and Complaints,I have a burning pain in my chest after eating.,
2865,Symptoms and Complaints,I have pain in my wrists and fingers.,
2866,Symptoms and Complaints,I have a severe pain in my head that came on suddenly.,
2867,Symptoms and Complaints,I have pain in my ankles that is swollen.,
2868,Symptoms and Complaints,I have a dull pain in my upper back.,
2869,Symptoms and Complaints,I have pain in my jaw when I chew.,
2870,Symptoms and Complaints,I have a sharp pain in my right lower abdomen.,
2871,Symptoms and Complaints,I have pain in my calves when I walk.,
2872,Symptoms and Complaints,I have a burning pain in my feet at night.,
2873,Symptoms and Complaints,I have pain in my elbows that is getting worse.,
2874,Symptoms and Complaints,I have a severe abdominal pain that started suddenly.,
2875,Symptoms and Complaints,I have pain in my lower back that is constant.,
2876,Symptoms and Complaints,I have a sharp pain in my left side of the chest.,
2877,Symptoms and Complaints,I have pain in my upper abdomen after eating.,
2878,Symptoms and Complaints,I have a burning sensation in my throat.,
2879,Symptoms and Complaints,I have pain in my pelvis that is severe.,
2880,Symptoms and Complaints,I have a sharp pain in my right shoulder.,
2881,Symptoms and Complaints,I have pain in my legs that keeps me awake at night.,
2882,Symptoms and Complaints,I have a dull ache in my lower back that has lasted for months.,
2883,Symptoms and Complaints,I have pain in my fingers that is worse in the morning.,
2884,Symptoms and Complaints,I have a severe pain in my right ear.,
2885,Symptoms and Complaints,I have pain in my left side that is constant.,
2886,Symptoms and Complaints,I have a burning pain in my lower back.,
2887,Symptoms and Complaints,I have pain in my toes that is getting worse.,
2888,Symptoms and Complaints,I have a sharp pain in my abdomen that comes in waves.,
2889,Symptoms and Complaints,I have pain in my right knee that is swollen.,
2890,Symptoms and Complaints,I have a dull pain in my chest that is worrying me.,
2891,Symptoms and Complaints,I have pain in my left arm that radiates to my jaw.,
2892,Symptoms and Complaints,I have a severe pain in my lower abdomen that is constant.,
2893,Symptoms and Complaints,I have pain in my upper back between my shoulder blades.,
2894,Symptoms and Complaints,I have a burning pain in my hands.,
2895,Symptoms and Complaints,I have pain in my right hip that makes it hard to walk.,
2896,Symptoms and Complaints,I have a sharp pain in my left lower back.,
2897,Symptoms and Complaints,I have pain in my neck and shoulders that is constant.,
2898,Symptoms and Complaints,I have a dull pain in my right side.,
2899,Symptoms and Complaints,I have pain in my left knee that is swollen and warm.,
2900,Symptoms and Complaints,I have a burning sensation in my chest that is getting worse.,
2901,Symptoms and Complaints,I have pain in my lower legs that is severe.,
2902,Symptoms and Complaints,I have a sharp pain in my upper abdomen.,
2903,Symptoms and Complaints,I have pain in my right wrist that is swollen.,
2904,Symptoms and Complaints,I have a dull ache in my left shoulder.,
2905,Symptoms and Complaints,I have pain in my lower back that is worse when I sit.,
2906,Symptoms and Complaints,I have a burning pain in my right foot.,
2907,Symptoms and Complaints,I have pain in my left hip that radiates to my thigh.,
2908,Symptoms and Complaints,I have a sharp pain in my right knee.,
2909,Symptoms and Complaints,I have pain in my upper left abdomen.,
2910,Symptoms and Complaints,I have a dull pain in my lower right abdomen.,
2911,Symptoms and Complaints,I have pain in my right ankle that is swollen.,
2912,Symptoms and Complaints,I have a burning sensation in my lower abdomen.,
2913,Symptoms and Complaints,I have pain in my left wrist that is getting worse.,
2914,Symptoms and Complaints,I have a sharp pain in my left shoulder blade.,
2915,Symptoms and Complaints,I have pain in my right elbow that is swollen.,
2916,Symptoms and Complaints,I have a dull ache in my right hip.,
2917,Symptoms and Complaints,I have pain in my left ankle that is swollen and bruised.,
2918,Symptoms and Complaints,I have a burning pain in my left hand.,
2919,Symptoms and Complaints,I have pain in my right shoulder that is constant.,
2920,Symptoms and Complaints,I have a sharp pain in my lower left abdomen.,
2921,Symptoms and Complaints,I have pain in my left elbow that is getting worse.,
2922,Symptoms and Complaints,I have a dull pain in my left knee.,
2923,Symptoms and Complaints,I have pain in my right foot that is burning.,
2924,Symptoms and Complaints,I have a burning sensation in my right hand.,
2925,Symptoms and Complaints,I have pain in my left shoulder that wakes me up at night.,
2926,Symptoms and Complaints,I have a sharp pain in my right hip.,
2927,Symptoms and Complaints,I have pain in my left foot that is swollen.,
2928,Symptoms and Complaints,I have a dull ache in my right knee.,
2929,Symptoms and Complaints,I have pain in my right leg that radiates to my foot.,
2930,Symptoms and Complaints,I have a burning pain in my left foot.,
2931,Symptoms and Complaints,I have pain in my left leg that is constant.,
2932,Symptoms and Complaints,I have a sharp pain in my left hip.,
2933,Symptoms and Complaints,I have pain in my right hand that is swollen.,
2934,Symptoms and Complaints,I have a dull pain in my left elbow.,
2935,Symptoms and Complaints,I have pain in my left hand that is getting worse.,
2936,Symptoms and Complaints,I have a burning sensation in my right foot.,
2937,Symptoms and Complaints,I have pain in my right knee that radiates to my calf.,
2938,Symptoms and Complaints,I have a sharp pain in my left wrist.,
2939,Symptoms and Complaints,I have pain in my left knee that radiates to my shin.,
2940,Symptoms and Complaints,I have a dull ache in my right wrist.,
2941,Symptoms and Complaints,I have pain in my right ankle that radiates to my heel.,
2942,Symptoms and Complaints,I have a burning pain in my right knee.,
2943,Symptoms and Complaints,I have pain in my left ankle that radiates to my foot.,
2944,Symptoms and Complaints,I have a sharp pain in my right wrist.,
2945,Symptoms and Complaints,I have pain in my right hip that radiates to my knee.,
2946,Symptoms and Complaints,I have a dull pain in my left hip.,
2947,Symptoms and Complaints,I have pain in my left hip that radiates to my knee.,
2948,Symptoms and Complaints,I have a burning sensation in my left knee.,
2949,Symptoms and Complaints,I have pain in my right shoulder that radiates to my arm.,
2950,Symptoms and Complaints,I have a sharp pain in my left elbow.,
2951,Symptoms and Complaints,I have pain in my left shoulder that radiates to my arm.,
2952,Symptoms and Complaints,I have a dull ache in my right elbow.,
2953,Symptoms and Complaints,I have pain in my right wrist that radiates to my fingers.,
2954,Symptoms and Complaints,I have a burning pain in my left elbow.,
2955,Symptoms and Complaints,I have pain in my left wrist that radiates to my fingers.,
2956,Symptoms and Complaints,I have a sharp pain in my right ankle.,
2957,Symptoms and Complaints,I have pain in my right foot that radiates to my toes.,
2958,Symptoms and Complaints,I have a dull pain in my left ankle.,
2959,Symptoms and Complaints,I have pain in my left foot that radiates to my toes.,
2960,Symptoms and Complaints,I have a burning sensation in my right ankle.,
2961,Symptoms and Complaints,I have pain in my right knee that is worse when climbing stairs.,
2962,Symptoms and Complaints,I have a sharp pain in my left ankle.,
2963,Symptoms and Complaints,I have pain in my left knee that is worse when kneeling.,
2964,Symptoms and Complaints,I have a dull ache in my right foot.,
2965,Symptoms and Complaints,I have pain in my right hip that is worse when lying down.,
2966,Symptoms and Complaints,I have a burning pain in my right ankle.,
2967,Symptoms and Complaints,I have pain in my left hip that is worse when sitting.,
2968,Symptoms and Complaints,I have a sharp pain in my right foot.,
2969,Symptoms and Complaints,I have pain in my right shoulder that is worse when lifting.,
2970,Symptoms and Complaints,I have a dull pain in my left foot.,
2971,Symptoms and Complaints,I have pain in my left shoulder that is worse when reaching.,
2972,Symptoms and Complaints,I have a burning sensation in my left ankle.,
2973,Symptoms and Complaints,I have pain in my right elbow that is worse when bending.,
2974,Symptoms and Complaints,I have a sharp pain in my left foot.,
2975,Symptoms and Complaints,I have pain in my left elbow that is worse when straightening.,
2976,Symptoms and Complaints,I have a dull ache in my right ankle.,
2977,Symptoms and Complaints,I have pain in my right wrist that is worse when gripping.,
2978,Symptoms and Complaints,I have a burning pain in my left ankle.,
2979,Symptoms and Complaints,I have pain in my left wrist that is worse when twisting.,
2980,Symptoms and Complaints,I have a sharp pain in my right elbow.,
2981,Symptoms and Complaints,I have pain in my right ankle that is worse when walking.,
2982,Symptoms and Complaints,I have a dull pain in my right hip.,
2983,Symptoms and Complaints,I have pain in my left ankle that is worse when running.,
2984,Symptoms and Complaints,I have a burning sensation in my right elbow.,
2985,Symptoms and Complaints,I have pain in my right knee that is worse when standing.,
2986,Symptoms and Complaints,I have a sharp pain in my left knee.,
2987,Symptoms and Complaints,I have pain in my left knee that is worse when walking downstairs.,
2988,Symptoms and Complaints,I have a dull ache in my left wrist.,
2989,Symptoms and Complaints,I have had a cough for more than three weeks.,
2990,Symptoms and Complaints,I am coughing up blood and I am very scared.,
2991,Symptoms and Complaints,I have difficulty breathing when I lie down.,
2992,Symptoms and Complaints,I feel short of breath when climbing stairs.,
2993,Symptoms and Complaints,I have a wheezing sound when I breathe.,
2994,Symptoms and Complaints,I have a persistent dry cough that will not go away.,
2995,Symptoms and Complaints,I am coughing up yellow-green phlegm.,
2996,Symptoms and Complaints,I have chest tightness that makes it hard to breathe.,
2997,Symptoms and Complaints,I feel like I cannot get enough air.,
2998,Symptoms and Complaints,I have been coughing so much that my chest hurts.,
2999,Symptoms and Complaints,I have a cough that is worse at night.,
3000,Symptoms and Complaints,I am coughing up thick brown mucus.,
